시도,시군,업종,업소명,연락처,주소,메뉴1,가격1,메뉴2,가격2,메뉴3,가격3
제주도,제주시,한식_일반,남도별미식당,064-742-0765,제주도제주시흥운길 31(용담이동),순두부,7000,된장찌개,8000,가정식백반,8000
부산광역시,수영구,중식,남천홍반장,051-611-1552,"부산광역시수영구부산광역시 수영구 수영로408번길 9,1층 (남천동)",자장면,5000,탕수육,18000,볶음밥,7500
충청남도,홍성군,한식_일반,이웃집칼국수,041-641-3178,충청남도홍성군광천읍 광천로 315번길 14-1,칼국수,7000,콩국수,7000,비빔국수,7000
경기도,광명시,한식_육류,상상초월,02-898-2500,경기도광명시영당로 14,돼지갈비(200g),8000,삼겹살(200g),10000,오리주물럭(900g),43000
경기도,광명시,한식_면류,장수분식,02-830-8802,"경기도광명시광명로 837, A동 102호(광명동)",옥수수칼국수,7000,육개장칼국수,9000,냉면,7000
경기도,광명시,한식_면류,옛날뚱보냉면,02-2619-9056,경기도광명시오리로 966,물냉면,6500,비빔냉면,6500,주먹밥,3000
경상남도,함안군,한식_한정식,거북이식당,055-585-9221,경상남도함안군가야읍 중앙남길 24-29,정식,8000,_,0,_,0
경기도,안산시 상록구,한식_일반,이천밥상,_,"경기도안산시 상록구예술광장로 49, 108호(성포동, 성포타운)",뷔페성인,7000,뷔페소인,5000,_,0
경기도,안산시 상록구,한식_일반,대박식당,031-407-8488,"경기도안산시 상록구영화5길 12, 1층(사동)",돈까스,9000,생선까스,9000,치즈까스,9000
부산광역시,남구,한식_일반,형제돼지국밥,051-625-1014,부산광역시남구용소로 13번길 29-1(대연동),돼지국밥,8000,불꽃국밥,8000,내장국밥,8000
부산광역시,남구,한식_일반,착한생오리,051-611-8282,부산광역시남구이기대공원로 12번길 11(용호동),소금구이,24000,양념불고기,26000,_,0
부산광역시,남구,한식_일반,대가숯불갈비,051-643-9350,부산광역시남구우암로 168-1(우암동),김치찌개,7000,된장찌개,7000,청국장,7000
서울특별시,관악구,한식_육류,원조정가네매운갈비찜,02-883-0250,서울특별시관악구남부순환로216길 8,삼계탕,14000,삼겹살,13000,_,0
경상남도,창원시 마산합포구,한식_면류,착한멸치국수,055-244-5877,경상남도창원시 마산합포구북성로 88(상남동),멸치국수,4000,김밥 한줄,2500,소고기국밥,5500
강원도,삼척시,한식_해산물,명가해물,033-573-9950,강원도삼척시진주로 50-1,가자미물회,9000,_,0,_,0
경기도,수원시 권선구,한식_육류,똘똘이네M카페,031-278-5081,경기도수원시 권선구고색로 54번길66(고색동),된장찌개,8000,냉명,7000,_,0
경상남도,김해시,중식,돈황,055-314-1839,경상남도김해시김해시 계동로 230,짜장면,4500,짬뽕,6000,탕수육,10000
부산광역시,북구,한식_기타,밀양가마솥추어탕,051-365-3434,부산광역시북구와석장터로 13 (화명동),추어탕,9000,추어탕포장,18000,_,0
부산광역시,연제구,한식_일반,연일명품한우,051-862-6974,부산광역시연제구고분로32번길 42 (연산동),한우한마리곰탕,7000,갈비탕,10000,돼지불고기+된장찌개,7000
강원도,동해시,한식_일반,웰빙주먹밥,033-521-1536,강원도동해시효자남길 41,우동정식,4500,주먹정식,3900,최루탄정식,4000
강원도,양양군,한식_일반,오뚜기식당,033-671-3048,강원도양양군양양읍 남문5길9(시장상가내),감자옹심이,8000,_,0,_,0
강원도,양양군,한식_육류,대흥한우정육식당,033-671-8522,강원도양양군양양읍 동해대로 2661-17,등심(180g),25000,_,0,_,0
울산광역시,동구,한식_면류,이조칼국수,052-236-9736,울산광역시동구옥류로64(동부동),잔치국수,5000,손칼국수,6000,돈가스,7000
울산광역시,동구,한식_일반,정원식당,052-236-2221,울산광역시동구진성14길77(전하동),청국장,6000,고등어정식,6000,추어탕,7000
충청북도,단양군,한식_일반,미성명가,043-421-9295,충청북도단양군단양읍 별곡4길 4,닭개장,8000,숯불닭갈비,12000,_,0
충청북도,음성군,중식,개미반점,043-878-4021,충청북도음성군생극면 음성로 1687,자장면,4000,짬뽕,6000,_,0
충청북도,음성군,한식_일반,엄마손밥상,043-883-5993,충청북도음성군금왕읍 금석로 65-4,백반,6000,_,0,_,0
충청북도,증평군,한식_육류,대흥정육식당,043-838-4006,충청북도증평군증평읍 삼일로11길 22,삼겹살,12000,김치찌개,7000,_,0
부산광역시,해운대구,한식_일반,선미밥상,051-544-8887,부산광역시해운대구아랫반송로29번길 41,다슬기 미역국,9000,참치김치찌개,8000,된장찌개,8000
부산광역시,해운대구,한식_면류,인화칼국수,070-8291-3107,부산광역시해운대구윗반송로31번길 71,칼국수,3000,칼수제비,4000,매운칼국수,3000
부산광역시,동래구,한식_분식,멸치가 살아있는 국수,051-523-6242,부산광역시동래구충렬대로457번길 72(안락동),소고기국밥,5000,밀면,5000,떡만두국,6000
부산광역시,금정구,양식,엄가네,051-526-9433,부산광역시금정구금사로 98 (금사동),돈까스,7000,치킨까스,7000,생선까스,7000
부산광역시,금정구,한식_일반,부산모밀,051-512-8255,부산광역시금정구금강로 734-1 (남산동),모밀국수,8000,유부초밥,4000,_,0
전라북도,군산시,한식_일반,은혜식당,063-446-3438,전라북도군산시구시장로 24,김치찌개,6000,갈비탕,6000,_,0
울산광역시,북구,한식_육류,흑마늘보쌈,052-288-9955,울산광역시북구화봉로 95-1(화봉동),삼색흑마늘보쌈국밥세트,12000,삼색흑마늘보쌈,10000,불향주꾸미,10000
충청북도,제천시,한식_일반,양지말해장국,043-645-9981,충청북도제천시청전대로 54(청전동),황태콩나물해장국,7000,_,0,_,0
충청북도,충주시,한식_육류,산수촌숯불갈비,043-846-6692,충청북도충주시봉현로 184,한방돼지갈비,9000,갈비짜글이,8000,_,0
충청북도,충주시,한식_일반,거꾸로콩나물국밥,043-857-9900,충청북도충주시예성로 244-1,콩나물국밥,5000,_,0,_,0
충청북도,충주시,한식_일반,수억식당,043-842-0122,충청북도충주시동촌3길 6,손칼국수,5000,산초두부,7000,_,0
경상북도,안동시,한식_분식,엄마만두김밥,054-852-9392,경상북도안동시광석3길 3(광석동),김밥,2500,떡볶이,4500,고기찹쌀만두,5000
경상북도,안동시,중식,맛우짜,054-857-7217,경상북도안동시대안로 174(당북동),짜장,5000,_,0,_,0
인천광역시,부평구,한식_면류,홍두깨손칼국수,032-505-8664,인천광역시부평구부흥로 334번길 65,흑미칼만두,8000,손수제비,7000,흑미손칼국수,6000
인천광역시,부평구,한식_한정식,부부밥상,032-513-1694,인천광역시부평구경원대로 1363번길 5,간장게장+고등어구이,7000,양념게장+고등어구이,8000,게장비빔밥+고등어구이,8000
인천광역시,남동구,한식_일반,큰손의정부 부대찌개,032-467-6701,인천광역시남동구장승로 5,부대찌개,8000,_,0,_,0
인천광역시,남동구,한식_일반,내고향만두,032-471-8334,인천광역시남동구인주대로888번길27,고기만두,5000,_,0,_,0
경상북도,봉화군,한식_일반,자갈마당,054-674-5505,경상북도봉화군봉화읍 내성로4길 12-25,매운탕,12000,닭볶음탕,20000,백반,7000
경상북도,예천군,한식_육류,가자한우물회,054-652-9595,경상북도예천군예천읍 충효로 390-3,삼겹살,11000,소불고기,11000,돼지불고기,8000
경상북도,성주군,한식_육류,참착한오리,054-931-9202,경상북도성주군성주읍 성밖숲길 139-1,오리,30000,삼겹살,9000,_,0
경상북도,성주군,중식,대도원,054-931-3487,경상북도성주군성주읍1길 7-15,자장면,4000,짬뽕,6000,_,0
경상북도,상주시,한식_일반,일심식당,054-535-0021,경상북도상주시성동로 13-15(성동동),정식,7000,된장찌개,5000,_,0
경상북도,상주시,한식_육류,미락식당,054-532-5016,경상북도상주시낙동면 상촌1길 30,정식,7000,_,0,_,0
경상북도,영주시,한식_육류,분수대숯불갈비회관,054-632-5255,경상북도영주시번영로 173번길 15,된장찌개,6000,_,0,_,0
경상북도,김천시,한식_육류,황금정생오리,054-433-5292,경상북도김천시평화길 30(평화동),생오리(600g),22000,오리주물럭(800g),25000,_,0
경상북도,김천시,한식_일반,미꾸리용되네,054-431-3806,경상북도김천시모암길 102(모암동),추어탕,6000,_,0,_,0
인천광역시,중구,일식,부산식당,032-882-8991,인천광역시중구연안부두로 16 2층,모듬회(중),30000,장어탕(2인분),22000,물메기탕(2인분),22000
대전광역시,대덕구,한식_일반,은진손두부,042-932-1744,대전광역시대덕구덕암로 234번길 30(덕암동),김치찌개,6000,_,0,_,0
대전광역시,대덕구,한식_면류,최고집잔치국수,042-934-8003,대전광역시대덕구덕암로 265번길 127(덕암동),잔치국수,5500,_,0,_,0
대전광역시,대덕구,한식_면류,아지매왕냉면왕갈비탕,042-639-6089,대전광역시대덕구중리남로7번길 1 (중리동),세숫대야왕냉면,7000,_,0,_,0
대전광역시,서구,한식_면류,미정손칼국수 만두,042-542-6679,"대전광역시서구구봉로131번길 38, 109호",손칼국수,5000,_,0,_,0
대전광역시,서구,한식_일반,탄방골참순대,042-482-5288ㅁ042-482,대전광역시서구한밭대로570번길38,순대국밥,7000,_,0,_,0
대전광역시,중구,한식_일반,고박사조개손칼국수,042-257-5511,대전광역시중구보문로324-8(선화동),조개손칼국수,6000,조개손수제비,7000,_,0
대전광역시,중구,한식_일반,우돈마루,042-222-1262,대전광역시중구목중로50 지하1층(중촌동),냉면,7000,_,0,_,0
서울특별시,중랑구,한식_일반,신 쿡(cook),02-439-2012,서울특별시중랑구중랑천로10길 39,돈가스,7000,_,0,_,0
경상북도,울진군,한식_일반,할매국밥,054-781-2220,경상북도울진군죽변면 죽변중앙로 209,콩나물해장국,6000,잔치국수,5000,_,0
충청북도,단양군,한식_일반,감골묵촌,043-422-4976,충청북도단양군매포읍 평동23길 13,도토리묵밥,7000,_,0,_,0
경상남도,창원시 마산합포구,한식_일반,합천식당,055-246-3773,경상남도창원시 마산합포구어시장7길 16(신포동2가),정식,5000,라면(밥포함),5000,_,0
서울특별시,강남구,한식_일반,트윈쿡,02-6002-3225,서울특별시강남구영동대로 513 지하1층 M 112호,김치찌개,8000,된장찌개,8000,비빔밥,8000
경상남도,창원시 마산회원구,한식_일반,빅보이분식,055-297-9292,경상남도창원시 마산회원구봉암북4길 58(봉암동),김치찌개,6000,된장찌개,6000,순두부,6000
경상남도,창원시 마산회원구,중식,이화원효동각,055-231-4231,경상남도창원시 마산회원구내서읍 호원로 226 현대프라자지하,짜장면,4000,짬뽕,6000,탕수육,10000
경상남도,창원시 마산회원구,한식_육류,성안숯불갈비,055-256-6696,경상남도창원시 마산회원구합성서5길 18(합성동),갈비탕,8000,삼겹살,8000,돼지갈비,7000
경상남도,창원시 성산구,한식_육류,유니온식육식당,055-281-0120,"경상남도창원시 성산구삼정자로 79(성주동, 유니온빌리지상가206호)",삼겹살,8000,등심,18000,갈비살,20000
경상남도,창원시 성산구,한식_기타,삼포복집,055-281-3535,"경상남도창원시 성산구용지로 78(중앙동,남선상가)",지리,8000,매운탕,8000,불고기,10000
경상남도,창원시 성산구,한식_일반,명동식당,055-262-8374,경상남도창원시 성산구원이대로589번길 12(용호동),정식,8000,두루치기,9000,된장찌개,8000
충청북도,진천군,한식_육류,마당한우촌,043-533-9559,충청북도진천군진천읍 상산로 10-4,김치찌개,8000,동태찌개,8000,청국장,8000
충청북도,진천군,한식_육류,사석한우촌,043-537-2080,충청북도진천군진천읍 금사로 391,한우암소설렁탕,8000,한우암소갈비탕,9000,한우암소육개장,9000
충청북도,진천군,한식_일반,김밥세상,043-533-1555,충청북도진천군진천읍 상산로 82,김밥,2500,수제돈가스,6000,된장찌개,5500
충청북도,진천군,한식_일반,고려식당,043-532-4047,충청북도진천군진천읍 남산길 77,손칼국수,6000,동태찌개(2인분),15000,_,0
충청북도,진천군,한식_일반,맹동집,043-537-4038,충청북도진천군덕산읍 용몽로 5,술국,4000,_,0,_,0
충청북도,충주시,한식_일반,김가네원조설악추어탕,043-845-4559,충청북도충주시행정5길22,돌솥추어탕,8000,_,0,_,0
전라남도,나주시,한식_일반,목사골오리탕,061-336-5295,전라남도나주시청동길 14 B4호,뚝배기오리탕,8000,냉면,7000,돼지주물럭,9000
전라남도,나주시,한식_일반,연화식당,061-333-9333,전라남도나주시나주시 남평읍 남평2호 45-52,백반,9000,_,0,_,0
울산광역시,울주군,한식_일반,고려뼈다귀해장국,052-254-5482,울산광역시울주군언양읍 동부9길 25,해장국,8000,아침정식,7000,콩나물 해장국,7000
울산광역시,울주군,한식_일반,오돌식당,052-254-5344,울산광역시울주군언양읍 동문길 81-6,돌솥비빔밥,8000,김치찌개,8000,된장찌개,8000
울산광역시,울주군,한식_일반,효정밥상,052-227-4995,울산광역시울주군청량면 신덕하1길 9,생선구이정식,10000,게장정식,10000,간장새우,10000
울산광역시,울주군,한식_일반,봉봉식당,052-254-4742,울산광역시울주군두동면 두동로 969,김치찌개,7000,두부찌개,7000,민물매운탕(중),30000
울산광역시,울주군,한식_일반,춘자네 식당,052-254-2064,울산광역시울주군상북면 도동신리로 4,순두부,6500,김치찌개,7000,된장찌개,6500
울산광역시,울주군,한식_일반,큰당골식당,052-262-7519,울산광역시울주군두동면 대밀길 22,백반정식,7000,삼겹살(160g),12000,돼지갈비(230g),12000
울산광역시,울주군,한식_육류,대림통갈비,052-263-0733,울산광역시울주군언양읍 동부1길 18-9,냉면,5000,삼겹살(150g),10000,통갈비(170g),9000
울산광역시,울주군,한식_일반,우리동네식당,052-238-8214,울산광역시울주군온산읍 명봉거남로 1,정식,8000,된장찌개,8000,김치찌개,8000
울산광역시,북구,한식_일반,태양추어탕 보리밥집,052-295-2984,울산광역시북구호계3길 17-11 호계공설시장 18.19호,추어탕,8000,보리밥,6000,부추전,7000
울산광역시,북구,한식_일반,푸짐한식당,052-287-5727,울산광역시북구새장터6길 9-3,된장찌개,7000,김치찌개,7000,순두부찌개,7000
